chr	start	end	value
chr16	10828799	10829299	-0.431582577164157
chr16	16150189	16150689	-0.420777336328667
chr16	20439673	20440173	-0.481986762294725
chr16	20439673	20440173	-0.481986762294725
chr16	20439673	20440173	-0.481986762294725
chr16	20587602	20588102	-0.43616842573124
chr16	20587602	20588102	-0.43616842573124
chr16	20587602	20588102	-0.43616842573124
chr16	20587602	20588102	-0.43616842573124
chr16	22190493	22190993	-0.208671396610947
chr16	22190493	22190993	-0.208671396610947
chr16	22190493	22190993	-0.208671396610947
chr16	24700900	24701400	-0.311688837576555
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	31142036	31142536	-0.229858889171968
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4597140	4597640	-0.282054626472685
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	4653114	4653614	-0.210836560629065
chr16	47058438	47058938	-0.259836851491251
chr16	4943186	4943686	-0.309887498817101
chr16	4943186	4943686	-0.309887498817101
chr16	4943186	4943686	-0.309887498817101
chr16	4943186	4943686	-0.309887498817101
chr16	51095483	51095983	-1.18351263426514
chr16	53090746	53091246	-0.575574013700826
chr16	54193524	54194024	-0.435700087326448
chr16	54193524	54194024	-0.435700087326448
chr16	54193524	54194024	-0.435700087326448
chr16	54193524	54194024	-0.435700087326448
chr16	54194355	54194855	-1.12649400248965
chr16	54194355	54194855	-1.12649400248965
chr16	54194355	54194855	-1.12649400248965
chr16	54194355	54194855	-1.12649400248965
chr16	56627247	56627747	-0.369795484103668
chr16	56627247	56627747	-0.369795484103668
chr16	56627247	56627747	-0.369795484103668
chr16	56627247	56627747	-0.369795484103668
chr16	56627247	56627747	-0.369795484103668
chr16	56627247	56627747	-0.369795484103668
chr16	57305076	57305576	-0.266360661615394
chr16	57305076	57305576	-0.266360661615394
chr16	57305076	57305576	-0.266360661615394
chr16	57305076	57305576	-0.266360661615394
chr16	57305076	57305576	-0.266360661615394
chr16	57305076	57305576	-0.266360661615394
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66955443	66955943	-1.5
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66976638	66977138	-1.49956168116794
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66977567	66978067	-0.607673922988857
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66978862	66979362	-1.21470605087005
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	66996157	66996657	-0.261775661442835
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67013952	67014452	-0.637646208773895
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	67174106	67174606	-0.290815802532578
chr16	74627457	74627957	-0.524782845262582
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	75245389	75245889	-0.265992686619875
chr16	79768535	79769035	-0.638969956215192
chr16	85321780	85322280	-0.465503949284072
chr16	85321780	85322280	-0.465503949284072
chr16	85563425	85563925	-0.354913160479537
chr16	85563425	85563925	-0.354913160479537
chr16	85563425	85563925	-0.354913160479537
chr16	85563425	85563925	-0.354913160479537
chr16	85568382	85568882	-0.357105633138177
chr16	85568382	85568882	-0.357105633138177
chr16	85568382	85568882	-0.357105633138177
chr16	85568382	85568882	-0.357105633138177
chr16	85975261	85975761	-0.851236818556766
chr16	85975261	85975761	-0.851236818556766
chr16	85975261	85975761	-0.851236818556766
chr16	86018395	86018895	-0.764014267213815
chr16	86741087	86741587	-0.572385532619676
chr16	86741087	86741587	-0.572385532619676
chr16	86741087	86741587	-0.572385532619676
chr16	86833240	86833740	-0.385957717565364
chr16	86833240	86833740	-0.385957717565364
chr16	86833240	86833740	-0.385957717565364
chr16	86833240	86833740	-0.385957717565364
chr16	89395054	89395554	-0.340893981879845
chr16	89395054	89395554	-0.340893981879845
chr17	16535508	16536008	-0.237032624522592
chr17	16535508	16536008	-0.237032624522592
chr17	16535508	16536008	-0.237032624522592
chr17	16535508	16536008	-0.237032624522592
chr17	19539916	19540416	-0.722759841262866
chr17	19539916	19540416	-0.722759841262866
chr17	19539916	19540416	-0.722759841262866
chr17	19539916	19540416	-0.722759841262866
chr17	19539916	19540416	-0.722759841262866
chr17	19727952	19728452	-0.488062298166143
chr17	19727952	19728452	-0.488062298166143
chr17	19727952	19728452	-0.488062298166143
chr17	19727952	19728452	-0.488062298166143
chr17	19727952	19728452	-0.488062298166143
chr17	27494571	27495071	-0.242580543865542
chr17	27965137	27965637	-0.260114815938605
chr17	3004089	3004589	-0.343704651924234
chr17	31549733	31550233	-0.220887835182671
chr17	34533573	34534073	-0.551607423813618
chr17	37786964	37787464	-0.376348733888223
chr17	37786964	37787464	-0.376348733888223
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	39754173	39754673	-0.320592208347948
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40108145	40108645	-0.450444475362506
chr17	40111229	40111729	-0.515708369090417
chr17	40111229	40111729	-0.515708369090417
chr17	40111229	40111729	-0.515708369090417
chr17	40111229	40111729	-0.515708369090417
chr17	40111229	40111729	-0.515708369090417
chr17	40111229	40111729	-0.515708369090417
chr17	40111229	40111729	-0.515708369090417
chr17	40332166	40332666	-0.211151014836618
chr17	40332166	40332666	-0.211151014836618
chr17	40332166	40332666	-0.211151014836618
chr17	40332166	40332666	-0.211151014836618
chr17	40332166	40332666	-0.211151014836618
chr17	40332166	40332666	-0.211151014836618
chr17	40332166	40332666	-0.211151014836618
chr17	41665787	41666287	-0.337695228906292
chr17	41665787	41666287	-0.337695228906292
chr17	41689141	41689641	-0.227726291045844
chr17	41689141	41689641	-0.227726291045844
chr17	41689141	41689641	-0.227726291045844
chr17	41689141	41689641	-0.227726291045844
chr17	41908108	41908608	-0.315655359986078
chr17	41908108	41908608	-0.315655359986078
chr17	41908108	41908608	-0.315655359986078
chr17	41908108	41908608	-0.315655359986078
chr17	41917031	41917531	-0.45921383617056
chr17	41917031	41917531	-0.45921383617056
chr17	41917031	41917531	-0.45921383617056
chr17	41917031	41917531	-0.45921383617056
chr17	41917031	41917531	-0.45921383617056
chr17	43360993	43361493	-0.416102442212392
chr17	43360993	43361493	-0.416102442212392
chr17	43360993	43361493	-0.416102442212392
chr17	43360993	43361493	-0.416102442212392
chr17	43360993	43361493	-0.416102442212392
chr17	43360993	43361493	-0.416102442212392
chr17	43360993	43361493	-0.416102442212392
chr17	44006715	44007215	-0.405055446988219
chr17	4497295	4497795	-0.526024133502071
chr17	4497295	4497795	-0.526024133502071
chr17	45942149	45942649	-0.449255288326684
chr17	45942149	45942649	-0.449255288326684
chr17	48050460	48050960	-0.591204958646849
chr17	48050460	48050960	-0.591204958646849
chr17	49729972	49730472	-0.537329928355993
chr17	50589647	50590147	-0.840261319724239
chr17	50589647	50590147	-0.840261319724239
chr17	50589647	50590147	-0.840261319724239
chr17	50589647	50590147	-0.840261319724239
chr17	50904540	50905040	-0.777110597931712
chr17	50904540	50905040	-0.777110597931712
chr17	50904540	50905040	-0.777110597931712
chr17	50904540	50905040	-0.777110597931712
chr17	50915083	50915583	-0.556199878336051
chr17	50915083	50915583	-0.556199878336051
chr17	50915083	50915583	-0.556199878336051
chr17	50915083	50915583	-0.556199878336051
chr17	50915083	50915583	-0.556199878336051
chr17	51112555	51113055	-0.49897613792546
chr17	51112555	51113055	-0.49897613792546
chr17	54903216	54903716	-0.347743319665745
chr17	55285458	55285958	-0.523223865135224
chr17	57834321	57834821	-0.291979724966541
chr17	57834321	57834821	-0.291979724966541
chr17	57853657	57854157	-0.472104842688306
chr17	61412264	61412764	-0.400501525855017
chr17	67488096	67488596	-0.356427066690374
chr17	68019790	68020290	-0.224960209883924
chr17	68019790	68020290	-0.224960209883924
chr17	68019790	68020290	-0.224960209883924
chr17	68462800	68463300	-0.442598753398427
chr17	68462800	68463300	-0.442598753398427
chr17	68462800	68463300	-0.442598753398427
chr17	74750333	74750833	-0.395442514899207
chr17	74763839	74764339	-0.287967228650386
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77255335	77255835	-0.349672798027308
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	77363772	77364272	-0.342799737698663
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8138761	8139261	-0.308834700664316
chr17	8153456	8153956	-0.321819466165017
chr17	8153456	8153956	-0.321819466165017
chr17	8154121	8154621	-0.331312806058839
chr17	8154121	8154621	-0.331312806058839
chr18	11992203	11992703	-0.675067749372825
chr18	11992203	11992703	-0.675067749372825
chr18	11992203	11992703	-0.675067749372825
chr18	23231162	23231662	-0.63518839975643
chr18	23231162	23231662	-0.63518839975643
chr18	31685062	31685562	-0.551253989076475
chr18	31738795	31739295	-0.814401707441932
chr18	31738795	31739295	-0.814401707441932
chr18	3710626	3711126	-0.419565772340521
chr18	3710626	3711126	-0.419565772340521
chr18	37724086	37724586	-0.514114966724676
chr18	44819847	44820347	-0.868350527779872
chr18	44819847	44820347	-0.868350527779872
chr18	46412077	46412577	-0.912184520756923
chr18	61648916	61649416	-0.492477749944544
chr18	61648916	61649416	-0.492477749944544
chr18	63155696	63156196	-0.737421129395514
chr18	6371078	6371578	-0.642735763721378
chr18	74269135	74269635	-0.581565590304905
chr18	74269135	74269635	-0.581565590304905
chr18	74269135	74269635	-0.581565590304905
chr18	74269135	74269635	-0.581565590304905
chr18	7566897	7567397	-0.519056231943567
chr18	79924989	79925489	-0.694159270078306
chr18	79924989	79925489	-0.694159270078306
chr18	79924989	79925489	-0.694159270078306
chr19	11085287	11085787	-0.487700669950279
chr19	11085287	11085787	-0.487700669950279
chr19	11142445	11142945	-0.237332071751324
chr19	11142445	11142945	-0.237332071751324
chr19	11142445	11142945	-0.237332071751324
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12782279	12782779	-0.333674908839367
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	12789884	12790384	-0.312750095154951
chr19	13152717	13153217	-0.247119204832504
chr19	13152717	13153217	-0.247119204832504
chr19	13152717	13153217	-0.247119204832504
chr19	13152717	13153217	-0.247119204832504
chr19	13152717	13153217	-0.247119204832504
chr19	13152717	13153217	-0.247119204832504
chr19	13152717	13153217	-0.247119204832504
chr19	13162721	13163221	-0.312216552851619
chr19	13162721	13163221	-0.312216552851619
chr19	13833447	13833947	-0.199475928926865
chr19	13833447	13833947	-0.199475928926865
chr19	13833447	13833947	-0.199475928926865
chr19	13847533	13848033	-0.318869146454723
chr19	13847533	13848033	-0.318869146454723
chr19	13847533	13848033	-0.318869146454723
chr19	13847533	13848033	-0.318869146454723
chr19	13847533	13848033	-0.318869146454723
chr19	13851058	13851558	-0.270857145257763
chr19	13851058	13851558	-0.270857145257763
chr19	13851058	13851558	-0.270857145257763
chr19	14005474	14005974	-0.205881617459069
chr19	14005474	14005974	-0.205881617459069
chr19	14005474	14005974	-0.205881617459069
chr19	14005474	14005974	-0.205881617459069
chr19	14005474	14005974	-0.205881617459069
chr19	14005474	14005974	-0.205881617459069
chr19	14005474	14005974	-0.205881617459069
chr19	16457215	16457715	-0.477399290697997
chr19	16457215	16457715	-0.477399290697997
chr19	16457215	16457715	-0.477399290697997
chr19	17947663	17948163	-0.300709030859057
chr19	17947663	17948163	-0.300709030859057
chr19	17947663	17948163	-0.300709030859057
chr19	17947663	17948163	-0.300709030859057
chr19	17947663	17948163	-0.300709030859057
chr19	17947663	17948163	-0.300709030859057
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18021312	18021812	-0.298226691855166
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18117616	18118116	-0.18302603595377
chr19	18161161	18161661	-0.255558481935092
chr19	18161161	18161661	-0.255558481935092
chr19	18161161	18161661	-0.255558481935092
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18279411	18279911	-0.329202362343509
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18280078	18280578	-0.297367363618081
chr19	18398904	18399404	-0.344598969857493
chr19	18398904	18399404	-0.344598969857493
chr19	18398904	18399404	-0.344598969857493
chr19	18398904	18399404	-0.344598969857493
chr19	18416693	18417193	-0.625661784070007
chr19	2049713	2050213	-0.402357503458432
chr19	2049713	2050213	-0.402357503458432
chr19	29844718	29845218	-0.293670007117366
chr19	29844718	29845218	-0.293670007117366
chr19	29844718	29845218	-0.293670007117366
chr19	29844718	29845218	-0.293670007117366
chr19	33041129	33041629	-0.249450364342555
chr19	33041129	33041629	-0.249450364342555
chr19	33041129	33041629	-0.249450364342555
chr19	33041129	33041629	-0.249450364342555
chr19	3346579	3347079	-0.6926197178905
chr19	3346579	3347079	-0.6926197178905
chr19	3346579	3347079	-0.6926197178905
chr19	3346579	3347079	-0.6926197178905
chr19	3346579	3347079	-0.6926197178905
chr19	3375340	3375840	-0.710298402883383
chr19	3375340	3375840	-0.710298402883383
chr19	3375340	3375840	-0.710298402883383
chr19	3375340	3375840	-0.710298402883383
chr19	34134209	34134709	-0.237889367808582
chr19	35040718	35041218	-0.293268052180635
chr19	35040718	35041218	-0.293268052180635
chr19	35040718	35041218	-0.293268052180635
chr19	35040718	35041218	-0.293268052180635
chr19	35040718	35041218	-0.293268052180635
chr19	35040718	35041218	-0.293268052180635
chr19	35042270	35042770	-0.25836917508291
chr19	35042270	35042770	-0.25836917508291
chr19	35042270	35042770	-0.25836917508291
chr19	35042270	35042770	-0.25836917508291
chr19	35042270	35042770	-0.25836917508291
chr19	35124394	35124894	-0.247012290360604
chr19	35124394	35124894	-0.247012290360604
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35644258	35644758	-0.302633114634556
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	35702211	35702711	-0.268160026876167
chr19	36127673	36128173	-0.372802745690907
chr19	36127673	36128173	-0.372802745690907
chr19	36127673	36128173	-0.372802745690907
chr19	36127673	36128173	-0.372802745690907
chr19	36127673	36128173	-0.372802745690907
chr19	39403681	39404181	-0.358699909147476
chr19	39403681	39404181	-0.358699909147476
chr19	39403681	39404181	-0.358699909147476
chr19	39403681	39404181	-0.358699909147476
chr19	39411126	39411626	-0.299960472781412
chr19	39411126	39411626	-0.299960472781412
chr19	39411126	39411626	-0.299960472781412
chr19	40433766	40434266	-0.457320772922496
chr19	43533776	43534276	-0.15705692593591
chr19	43533776	43534276	-0.15705692593591
chr19	44844666	44845166	-0.295756464741499
chr19	45100646	45101146	-0.245074495815307
chr19	45100646	45101146	-0.245074495815307
chr19	45100646	45101146	-0.245074495815307
chr19	45103722	45104222	-0.336118621962635
chr19	45103722	45104222	-0.336118621962635
chr19	45103722	45104222	-0.336118621962635
chr19	45443377	45443877	-0.368892844672463
chr19	45443377	45443877	-0.368892844672463
chr19	45485191	45485691	-0.282931364606066
chr19	45485191	45485691	-0.282931364606066
chr19	45485191	45485691	-0.282931364606066
chr19	45485191	45485691	-0.282931364606066
chr19	45485191	45485691	-0.282931364606066
chr19	45485191	45485691	-0.282931364606066
chr19	45485191	45485691	-0.282931364606066
chr19	46416307	46416807	-0.299676273432224
chr19	46416307	46416807	-0.299676273432224
chr19	46416307	46416807	-0.299676273432224
chr19	46976153	46976653	-0.29121136182325
chr19	47600269	47600769	-0.21048933920357
chr19	47600269	47600769	-0.21048933920357
chr19	47600269	47600769	-0.21048933920357
chr19	47600269	47600769	-0.21048933920357
chr19	47600269	47600769	-0.21048933920357
chr19	47600269	47600769	-0.21048933920357
chr19	47600269	47600769	-0.21048933920357
chr19	47718863	47719363	-1.11714761111456
chr19	47718863	47719363	-1.11714761111456
chr19	47718863	47719363	-1.11714761111456
chr19	47718863	47719363	-1.11714761111456
chr19	48568314	48568814	-0.475004685218724
chr19	48568314	48568814	-0.475004685218724
chr19	48568314	48568814	-0.475004685218724
chr19	48568314	48568814	-0.475004685218724
chr19	48568314	48568814	-0.475004685218724
chr19	48713921	48714421	-0.366053947439184
chr19	48713921	48714421	-0.366053947439184
chr19	48713921	48714421	-0.366053947439184
chr19	48713921	48714421	-0.366053947439184
chr19	48713921	48714421	-0.366053947439184
chr19	48713921	48714421	-0.366053947439184
